RecordId,Time,Provider,Level,EventId,Message
110,6/23/2025 1:58:48 PM,Microsoft-Windows-WMI-Activity,2,5858,Id = {8539012A-4A9F-41D6-B9B7-3347ACBF0868}; ClientMachine = DESKTOP-CJNBGDQ; User = DESKTOP-CJNBGDQ\Administrator; ClientProcessId = 7560; Component = Provider; Operation = Start IWbemServices::ExecMethod - Root\Microsoft\Windows\TaskScheduler : PS_ScheduledTask::DisableByObject; ResultCode = 0x80041001; PossibleCause = Unknown
111,6/23/2025 1:58:48 PM,Microsoft-Windows-WMI-Activity,2,5858,Id = {DEF147DB-6C2C-42B5-8210-A52ACC8AA0AF}; ClientMachine = DESKTOP-CJNBGDQ; User = DESKTOP-CJNBGDQ\Administrator; ClientProcessId = 7560; Component = Provider; Operation = Start IWbemServices::ExecMethod - Root\Microsoft\Windows\TaskScheduler : PS_ScheduledTask::DisableByObject; ResultCode = 0x80041001; PossibleCause = Unknown
112,6/23/2025 1:58:48 PM,Microsoft-Windows-WMI-Activity,2,5858,Id = {CF387B73-3E26-40E8-9776-57A162E6E01E}; ClientMachine = DESKTOP-CJNBGDQ; User = DESKTOP-CJNBGDQ\Administrator; ClientProcessId = 7560; Component = Provider; Operation = Start IWbemServices::ExecMethod - Root\Microsoft\Windows\TaskScheduler : PS_ScheduledTask::DisableByObject; ResultCode = 0x80041001; PossibleCause = Unknown
113,6/23/2025 1:58:48 PM,Microsoft-Windows-WMI-Activity,2,5858,Id = {3EF3BE6A-27CA-421F-A785-462906EF2556}; ClientMachine = DESKTOP-CJNBGDQ; User = DESKTOP-CJNBGDQ\Administrator; ClientProcessId = 7560; Component = Provider; Operation = Start IWbemServices::ExecMethod - Root\Microsoft\Windows\TaskScheduler : PS_ScheduledTask::DisableByObject; ResultCode = 0x80041001; PossibleCause = Unknown
114,6/23/2025 1:58:48 PM,Microsoft-Windows-WMI-Activity,2,5858,Id = {8438C0A2-7024-4CFF-8DC5-39B6F35CD7F3}; ClientMachine = DESKTOP-CJNBGDQ; User = DESKTOP-CJNBGDQ\Administrator; ClientProcessId = 7560; Component = Provider; Operation = Start IWbemServices::ExecMethod - Root\Microsoft\Windows\TaskScheduler : PS_ScheduledTask::DisableByObject; ResultCode = 0x80041001; PossibleCause = Unknown
115,6/23/2025 1:58:48 PM,Microsoft-Windows-WMI-Activity,2,5858,Id = {E238A0E9-4EAE-4611-8B09-F63BE24A51EE}; ClientMachine = DESKTOP-CJNBGDQ; User = DESKTOP-CJNBGDQ\Administrator; ClientProcessId = 7560; Component = Provider; Operation = Start IWbemServices::ExecMethod - Root\Microsoft\Windows\TaskScheduler : PS_ScheduledTask::DisableByObject; ResultCode = 0x80041001; PossibleCause = Unknown
116,6/23/2025 1:58:48 PM,Microsoft-Windows-WMI-Activity,2,5858,Id = {D656C98B-02E9-405F-910F-34EEFE2BF94A}; ClientMachine = DESKTOP-CJNBGDQ; User = DESKTOP-CJNBGDQ\Administrator; ClientProcessId = 7560; Component = Provider; Operation = Start IWbemServices::ExecMethod - Root\Microsoft\Windows\TaskScheduler : PS_ScheduledTask::DisableByObject; ResultCode = 0x80041001; PossibleCause = Unknown
118,6/23/2025 6:11:26 PM,Microsoft-Windows-WMI-Activity,2,5858,Id = {00000000-0000-0000-0000-000000000000}; ClientMachine = DESKTOP-CJNBGDQ; User = NT AUTHORITY\SYSTEM; ClientProcessId = 2292; Component = Unknown; Operation = Start IWbemServices::ExecQuery - root\wmi : Select * from NvWmiBrightness; ResultCode = 0x8004100C; PossibleCause = Unknown
119,6/23/2025 6:11:26 PM,Microsoft-Windows-WMI-Activity,2,5858,Id = {00000000-0000-0000-0000-000000000000}; ClientMachine = DESKTOP-CJNBGDQ; User = NT AUTHORITY\SYSTEM; ClientProcessId = 2292; Component = Unknown; Operation = Start IWbemServices::ExecQuery - root\wmi : Select * from NvWmiBrightness; ResultCode = 0x8004100C; PossibleCause = Unknown
121,6/23/2025 6:15:04 PM,Microsoft-Windows-WMI-Activity,2,5858,Id = {00000000-0000-0000-0000-000000000000}; ClientMachine = DESKTOP-CJNBGDQ; User = NT AUTHORITY\SYSTEM; ClientProcessId = 2284; Component = Unknown; Operation = Start IWbemServices::ExecQuery - root\wmi : Select * from NvWmiBrightness; ResultCode = 0x8004100C; PossibleCause = Unknown
122,6/23/2025 6:15:04 PM,Microsoft-Windows-WMI-Activity,2,5858,Id = {00000000-0000-0000-0000-000000000000}; ClientMachine = DESKTOP-CJNBGDQ; User = NT AUTHORITY\SYSTEM; ClientProcessId = 2284; Component = Unknown; Operation = Start IWbemServices::ExecQuery - root\wmi : Select * from NvWmiBrightness; ResultCode = 0x8004100C; PossibleCause = Unknown
124,6/23/2025 6:23:16 PM,Microsoft-Windows-WMI-Activity,2,5858,Id = {00000000-0000-0000-0000-000000000000}; ClientMachine = DESKTOP-CJNBGDQ; User = NT AUTHORITY\SYSTEM; ClientProcessId = 2272; Component = Unknown; Operation = Start IWbemServices::ExecQuery - root\wmi : Select * from NvWmiBrightness; ResultCode = 0x8004100C; PossibleCause = Unknown
125,6/23/2025 6:23:16 PM,Microsoft-Windows-WMI-Activity,2,5858,Id = {00000000-0000-0000-0000-000000000000}; ClientMachine = DESKTOP-CJNBGDQ; User = NT AUTHORITY\SYSTEM; ClientProcessId = 2272; Component = Unknown; Operation = Start IWbemServices::ExecQuery - root\wmi : Select * from NvWmiBrightness; ResultCode = 0x8004100C; PossibleCause = Unknown
127,6/23/2025 6:25:19 PM,Microsoft-Windows-WMI-Activity,2,5858,Id = {00000000-0000-0000-0000-000000000000}; ClientMachine = DESKTOP-CJNBGDQ; User = NT AUTHORITY\SYSTEM; ClientProcessId = 2280; Component = Unknown; Operation = Start IWbemServices::ExecQuery - root\wmi : Select * from NvWmiBrightness; ResultCode = 0x8004100C; PossibleCause = Unknown
128,6/23/2025 6:25:19 PM,Microsoft-Windows-WMI-Activity,2,5858,Id = {00000000-0000-0000-0000-000000000000}; ClientMachine = DESKTOP-CJNBGDQ; User = NT AUTHORITY\SYSTEM; ClientProcessId = 2280; Component = Unknown; Operation = Start IWbemServices::ExecQuery - root\wmi : Select * from NvWmiBrightness; ResultCode = 0x8004100C; PossibleCause = Unknown
101,6/23/2025 1:58:48 PM,Microsoft-Windows-WMI-Activity,2,5858,Id = {D668686F-D479-4B81-BDC4-6BDACCAB7B31}; ClientMachine = DESKTOP-CJNBGDQ; User = DESKTOP-CJNBGDQ\Administrator; ClientProcessId = 7560; Component = Provider; Operation = Start IWbemServices::ExecMethod - Root\Microsoft\Windows\TaskScheduler : PS_ScheduledTask::DisableByObject; ResultCode = 0x80041001; PossibleCause = Unknown
70,6/23/2025 1:49:04 PM,Microsoft-Windows-WMI-Activity,2,5858,Id = {F3C943F1-AB13-400F-846C-2EAF461EC4B6}; ClientMachine = DESKTOP-CJNBGDQ; User = DESKTOP-CJNBGDQ\Administrator; ClientProcessId = 7528; Component = Provider; Operation = Start IWbemServices::ExecMethod - Root\Microsoft\Windows\TaskScheduler : PS_ScheduledTask::DisableByObject; ResultCode = 0x80041001; PossibleCause = Unknown
100,6/23/2025 1:58:48 PM,Microsoft-Windows-WMI-Activity,2,5858,Id = {811520F9-22BA-4ACF-9559-F89ECEE180F9}; ClientMachine = DESKTOP-CJNBGDQ; User = DESKTOP-CJNBGDQ\Administrator; ClientProcessId = 7560; Component = Provider; Operation = Start IWbemServices::ExecMethod - Root\Microsoft\Windows\TaskScheduler : PS_ScheduledTask::DisableByObject; ResultCode = 0x80041001; PossibleCause = Unknown
98,6/23/2025 1:58:48 PM,Microsoft-Windows-WMI-Activity,2,5858,Id = {89743FDD-CB1F-48C2-ABCC-65193A02AAA5}; ClientMachine = DESKTOP-CJNBGDQ; User = DESKTOP-CJNBGDQ\Administrator; ClientProcessId = 7560; Component = Provider; Operation = Start IWbemServices::ExecMethod - Root\Microsoft\Windows\TaskScheduler : PS_ScheduledTask::DisableByObject; ResultCode = 0x80041001; PossibleCause = Unknown
72,6/23/2025 1:49:04 PM,Microsoft-Windows-WMI-Activity,2,5858,Id = {AEBFA0A5-05CF-4565-BE1D-D9E7F2486FFC}; ClientMachine = DESKTOP-CJNBGDQ; User = DESKTOP-CJNBGDQ\Administrator; ClientProcessId = 7528; Component = Provider; Operation = Start IWbemServices::ExecMethod - Root\Microsoft\Windows\TaskScheduler : PS_ScheduledTask::DisableByObject; ResultCode = 0x80041001; PossibleCause = Unknown
73,6/23/2025 1:49:04 PM,Microsoft-Windows-WMI-Activity,2,5858,Id = {2C78B3E3-DAD3-43D5-9962-59CDF0164AD6}; ClientMachine = DESKTOP-CJNBGDQ; User = DESKTOP-CJNBGDQ\Administrator; ClientProcessId = 7528; Component = Provider; Operation = Start IWbemServices::ExecMethod - Root\Microsoft\Windows\TaskScheduler : PS_ScheduledTask::DisableByObject; ResultCode = 0x80041001; PossibleCause = Unknown
74,6/23/2025 1:49:04 PM,Microsoft-Windows-WMI-Activity,2,5858,Id = {5F91E17B-D949-4A2C-A812-0EC3E1CCC15C}; ClientMachine = DESKTOP-CJNBGDQ; User = DESKTOP-CJNBGDQ\Administrator; ClientProcessId = 7528; Component = Provider; Operation = Start IWbemServices::ExecMethod - Root\Microsoft\Windows\TaskScheduler : PS_ScheduledTask::DisableByObject; ResultCode = 0x80041001; PossibleCause = Unknown
75,6/23/2025 1:49:04 PM,Microsoft-Windows-WMI-Activity,2,5858,Id = {F29D9FF8-5249-4F1F-86CF-5934B44E1585}; ClientMachine = DESKTOP-CJNBGDQ; User = DESKTOP-CJNBGDQ\Administrator; ClientProcessId = 7528; Component = Provider; Operation = Start IWbemServices::ExecMethod - Root\Microsoft\Windows\TaskScheduler : PS_ScheduledTask::DisableByObject; ResultCode = 0x80041001; PossibleCause = Unknown
76,6/23/2025 1:49:04 PM,Microsoft-Windows-WMI-Activity,2,5858,Id = {510E5548-943B-43DC-B7FB-273AB1F60A1F}; ClientMachine = DESKTOP-CJNBGDQ; User = DESKTOP-CJNBGDQ\Administrator; ClientProcessId = 7528; Component = Provider; Operation = Start IWbemServices::ExecMethod - Root\Microsoft\Windows\TaskScheduler : PS_ScheduledTask::DisableByObject; ResultCode = 0x80041001; PossibleCause = Unknown
77,6/23/2025 1:49:04 PM,Microsoft-Windows-WMI-Activity,2,5858,Id = {2DA8A2D0-DF56-4468-9BEF-AF84A189F135}; ClientMachine = DESKTOP-CJNBGDQ; User = DESKTOP-CJNBGDQ\Administrator; ClientProcessId = 7528; Component = Provider; Operation = Start IWbemServices::ExecMethod - Root\Microsoft\Windows\TaskScheduler : PS_ScheduledTask::DisableByObject; ResultCode = 0x80041001; PossibleCause = Unknown
78,6/23/2025 1:49:04 PM,Microsoft-Windows-WMI-Activity,2,5858,Id = {6988D48E-0E50-4363-BD38-66FD7F2FE8EE}; ClientMachine = DESKTOP-CJNBGDQ; User = DESKTOP-CJNBGDQ\Administrator; ClientProcessId = 7528; Component = Provider; Operation = Start IWbemServices::ExecMethod - Root\Microsoft\Windows\TaskScheduler : PS_ScheduledTask::DisableByObject; ResultCode = 0x80041001; PossibleCause = Unknown
79,6/23/2025 1:49:04 PM,Microsoft-Windows-WMI-Activity,2,5858,Id = {BD54113B-EEFE-445D-9CDD-D07A5616D435}; ClientMachine = DESKTOP-CJNBGDQ; User = DESKTOP-CJNBGDQ\Administrator; ClientProcessId = 7528; Component = Provider; Operation = Start IWbemServices::ExecMethod - Root\Microsoft\Windows\TaskScheduler : PS_ScheduledTask::DisableByObject; ResultCode = 0x80041001; PossibleCause = Unknown
80,6/23/2025 1:49:04 PM,Microsoft-Windows-WMI-Activity,2,5858,Id = {F7921ABA-04A6-425C-B5FA-D3FD175EA854}; ClientMachine = DESKTOP-CJNBGDQ; User = DESKTOP-CJNBGDQ\Administrator; ClientProcessId = 7528; Component = Provider; Operation = Start IWbemServices::ExecMethod - Root\Microsoft\Windows\TaskScheduler : PS_ScheduledTask::DisableByObject; ResultCode = 0x80041001; PossibleCause = Unknown
81,6/23/2025 1:49:04 PM,Microsoft-Windows-WMI-Activity,2,5858,Id = {B48D0836-27B3-44A0-83B3-A8E23F8D8723}; ClientMachine = DESKTOP-CJNBGDQ; User = DESKTOP-CJNBGDQ\Administrator; ClientProcessId = 7528; Component = Provider; Operation = Start IWbemServices::ExecMethod - Root\Microsoft\Windows\TaskScheduler : PS_ScheduledTask::DisableByObject; ResultCode = 0x80041001; PossibleCause = Unknown
82,6/23/2025 1:49:04 PM,Microsoft-Windows-WMI-Activity,2,5858,Id = {B396C0A1-C0D3-49D7-83B5-EDEAC4F7C644}; ClientMachine = DESKTOP-CJNBGDQ; User = DESKTOP-CJNBGDQ\Administrator; ClientProcessId = 7528; Component = Provider; Operation = Start IWbemServices::ExecMethod - Root\Microsoft\Windows\TaskScheduler : PS_ScheduledTask::DisableByObject; ResultCode = 0x80041001; PossibleCause = Unknown
83,6/23/2025 1:49:04 PM,Microsoft-Windows-WMI-Activity,2,5858,Id = {3ACE7F03-F88C-46B5-89A6-ED6709157720}; ClientMachine = DESKTOP-CJNBGDQ; User = DESKTOP-CJNBGDQ\Administrator; ClientProcessId = 7528; Component = Provider; Operation = Start IWbemServices::ExecMethod - Root\Microsoft\Windows\TaskScheduler : PS_ScheduledTask::DisableByObject; ResultCode = 0x80041001; PossibleCause = Unknown
84,6/23/2025 1:49:04 PM,Microsoft-Windows-WMI-Activity,2,5858,Id = {3A345F2A-4DC5-4193-9F5A-381199CC0518}; ClientMachine = DESKTOP-CJNBGDQ; User = DESKTOP-CJNBGDQ\Administrator; ClientProcessId = 7528; Component = Provider; Operation = Start IWbemServices::ExecMethod - Root\Microsoft\Windows\TaskScheduler : PS_ScheduledTask::DisableByObject; ResultCode = 0x80041001; PossibleCause = Unknown
85,6/23/2025 1:49:04 PM,Microsoft-Windows-WMI-Activity,2,5858,Id = {6831F4FA-CB5F-4900-899D-546A6836FEAD}; ClientMachine = DESKTOP-CJNBGDQ; User = DESKTOP-CJNBGDQ\Administrator; ClientProcessId = 7528; Component = Provider; Operation = Start IWbemServices::ExecMethod - Root\Microsoft\Windows\TaskScheduler : PS_ScheduledTask::DisableByObject; ResultCode = 0x80041001; PossibleCause = Unknown
86,6/23/2025 1:49:04 PM,Microsoft-Windows-WMI-Activity,2,5858,Id = {C6FD415F-EC90-474F-B9DF-23DC09493E77}; ClientMachine = DESKTOP-CJNBGDQ; User = DESKTOP-CJNBGDQ\Administrator; ClientProcessId = 7528; Component = Provider; Operation = Start IWbemServices::ExecMethod - Root\Microsoft\Windows\TaskScheduler : PS_ScheduledTask::DisableByObject; ResultCode = 0x80041001; PossibleCause = Unknown
87,6/23/2025 1:49:04 PM,Microsoft-Windows-WMI-Activity,2,5858,Id = {D5F37050-4F81-449A-8A81-2277D99681D4}; ClientMachine = DESKTOP-CJNBGDQ; User = DESKTOP-CJNBGDQ\Administrator; ClientProcessId = 7528; Component = Provider; Operation = Start IWbemServices::ExecMethod - Root\Microsoft\Windows\TaskScheduler : PS_ScheduledTask::DisableByObject; ResultCode = 0x80041001; PossibleCause = Unknown
90,6/23/2025 1:58:40 PM,Microsoft-Windows-WMI-Activity,2,5858,Id = {00000000-0000-0000-0000-000000000000}; ClientMachine = DESKTOP-CJNBGDQ; User = NT AUTHORITY\SYSTEM; ClientProcessId = 2264; Component = Unknown; Operation = Start IWbemServices::ExecQuery - root\wmi : Select * from NvWmiBrightness; ResultCode = 0x8004100C; PossibleCause = Unknown
91,6/23/2025 1:58:40 PM,Microsoft-Windows-WMI-Activity,2,5858,Id = {00000000-0000-0000-0000-000000000000}; ClientMachine = DESKTOP-CJNBGDQ; User = NT AUTHORITY\SYSTEM; ClientProcessId = 2264; Component = Unknown; Operation = Start IWbemServices::ExecQuery - root\wmi : Select * from NvWmiBrightness; ResultCode = 0x8004100C; PossibleCause = Unknown
93,6/23/2025 1:58:48 PM,Microsoft-Windows-WMI-Activity,2,5858,Id = {4A924ACF-823A-45D4-9A90-C31814CC38FE}; ClientMachine = DESKTOP-CJNBGDQ; User = DESKTOP-CJNBGDQ\Administrator; ClientProcessId = 7560; Component = Provider; Operation = Start IWbemServices::ExecMethod - Root\Microsoft\Windows\TaskScheduler : PS_ScheduledTask::DisableByObject; ResultCode = 0x80041001; PossibleCause = Unknown
94,6/23/2025 1:58:48 PM,Microsoft-Windows-WMI-Activity,2,5858,Id = {49466808-4386-4BA8-97FB-0CAFA732A1B9}; ClientMachine = DESKTOP-CJNBGDQ; User = DESKTOP-CJNBGDQ\Administrator; ClientProcessId = 7560; Component = Provider; Operation = Start IWbemServices::ExecMethod - Root\Microsoft\Windows\TaskScheduler : PS_ScheduledTask::DisableByObject; ResultCode = 0x80041001; PossibleCause = Unknown
95,6/23/2025 1:58:48 PM,Microsoft-Windows-WMI-Activity,2,5858,Id = {DAA22D1A-B300-44D6-9354-EAC188F98A3C}; ClientMachine = DESKTOP-CJNBGDQ; User = DESKTOP-CJNBGDQ\Administrator; ClientProcessId = 7560; Component = Provider; Operation = Start IWbemServices::ExecMethod - Root\Microsoft\Windows\TaskScheduler : PS_ScheduledTask::DisableByObject; ResultCode = 0x80041001; PossibleCause = Unknown
96,6/23/2025 1:58:48 PM,Microsoft-Windows-WMI-Activity,2,5858,Id = {77AF2BA0-04F9-47CD-A0EF-05AB8C573E6E}; ClientMachine = DESKTOP-CJNBGDQ; User = DESKTOP-CJNBGDQ\Administrator; ClientProcessId = 7560; Component = Provider; Operation = Start IWbemServices::ExecMethod - Root\Microsoft\Windows\TaskScheduler : PS_ScheduledTask::DisableByObject; ResultCode = 0x80041001; PossibleCause = Unknown
97,6/23/2025 1:58:48 PM,Microsoft-Windows-WMI-Activity,2,5858,Id = {CCBF76FD-8843-4598-8DAE-07B59694B2F8}; ClientMachine = DESKTOP-CJNBGDQ; User = DESKTOP-CJNBGDQ\Administrator; ClientProcessId = 7560; Component = Provider; Operation = Start IWbemServices::ExecMethod - Root\Microsoft\Windows\TaskScheduler : PS_ScheduledTask::DisableByObject; ResultCode = 0x80041001; PossibleCause = Unknown
99,6/23/2025 1:58:48 PM,Microsoft-Windows-WMI-Activity,2,5858,Id = {7D30D19A-E53D-4C67-8BDB-D651866605AE}; ClientMachine = DESKTOP-CJNBGDQ; User = DESKTOP-CJNBGDQ\Administrator; ClientProcessId = 7560; Component = Provider; Operation = Start IWbemServices::ExecMethod - Root\Microsoft\Windows\TaskScheduler : PS_ScheduledTask::DisableByObject; ResultCode = 0x80041001; PossibleCause = Unknown
4,6/23/2025 1:04:14 AM,Microsoft-Windows-WMI-Activity,2,5858,Id = {00000000-0000-0000-0000-000000000000}; ClientMachine = DESKTOP-CJNBGDQ; User = NT AUTHORITY\SYSTEM; ClientProcessId = 4436; Component = Unknown; Operation = Start IWbemServices::ExecQuery - ROOT\CIMV2 : SELECT ID FROM Win32_ServerFeature; ResultCode = 0x80041010; PossibleCause = Unknown
