x86 Windows 10 and							
File name	File version	File size	Date	Time	Platform	SP requirement	Service branch
File version	Not applicable						
File size	1,606						
Date (UTC)	2-Sep-20						
Time (UTC)	12:26						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..er-wow64-deployment_31bf3856ad364e35_10.0.19041.572_none_ebd8b938673507a0.manifest						
File version	Not applicable						
File size	879						
Date (UTC)	7-Oct-20						
Time (UTC)	18:45						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..erpriseg-deployment_31bf3856ad364e35_10.0.19041.572_none_2e90b45440c5e564.manifest						
File version	Not applicable						
File size	1,621						
Date (UTC)	7-Oct-20						
Time (UTC)	18:45						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..erverdatacenteracor_31bf3856ad364e35_10.0.19041.572_none_fb8fe03d5d338dd1.manifest						
File version	Not applicable						
File size	4,898						
Date (UTC)	8-Oct-20						
Time (UTC)	6:57						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..essional-deployment_31bf3856ad364e35_10.0.19041.572_none_8feedaeeb37cbfe1.manifest						
File version	Not applicable						
File size	1,984						
Date (UTC)	7-Oct-20						
Time (UTC)	18:45						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..estorageengine-isam_31bf3856ad364e35_10.0.19041.546_none_cfdd961b8adafe1c.manifest						
File version	Not applicable						
File size	3,677						
Date (UTC)	25-Sep-20						
Time (UTC)	10:13						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..eyboardfilterdriver_31bf3856ad364e35_10.0.19041.488_none_8eca486343355658.manifest						
File version	Not applicable						
File size	2,993						
Date (UTC)	1-Sep-20						
Time (UTC)	14:05						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..ftedgeenlightenment_31bf3856ad364e35_10.0.19041.546_none_8f1608a6cdd3c3de.manifest						
File version	Not applicable						
File size	1,440						
Date (UTC)	25-Sep-20						
Time (UTC)	14:53						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..gationconfiguration_31bf3856ad364e35_10.0.19041.546_none_f8d798deae6d81af.manifest						
File version	Not applicable						
File size	5,617						
Date (UTC)	25-Sep-20						
Time (UTC)	10:15						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..host-opt-deployment_31bf3856ad364e35_10.0.19041.423_none_ac765d7ab3902ba9.manifest						
File version	Not applicable						
File size	2,333						
Date (UTC)	28-Jul-20						
Time (UTC)	9:13						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..ilterservice-client_31bf3856ad364e35_10.0.19041.488_none_a7c6c0fe824ab057.manifest						
File version	Not applicable						
File size	14,767						
Date (UTC)	1-Sep-20						
Time (UTC)	14:05						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..ions-enterpriseeval_31bf3856ad364e35_10.0.19041.572_none_4195add71d28da97.manifest						
File version	Not applicable						
File size	4,880						
Date (UTC)	8-Oct-20						
Time (UTC)	6:57						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..ions-serverazurecor_31bf3856ad364e35_10.0.19041.572_none_06d68c2b62fd5eee.manifest						
File version	Not applicable						
File size	4,880						
Date (UTC)	8-Oct-20						
Time (UTC)	6:57						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..launcher-deployment_31bf3856ad364e35_10.0.19041.572_none_aae767f64ac2cc83.manifest						
File version	Not applicable						
File size	1,217						
Date (UTC)	8-Oct-20						
Time (UTC)	6:58						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..llment-winrt-client_31bf3856ad364e35_10.0.19041.488_none_384e3adacd26b373.manifest						
File version	Not applicable						
File size	45,143						
Date (UTC)	1-Sep-20						
Time (UTC)	8:32						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..mgmt-mdmdiagnostics_31bf3856ad364e35_10.0.19041.423_none_c55af1e1a316cd5c.manifest						
File version	Not applicable						
File size	1,785						
Date (UTC)	27-Jul-20						
Time (UTC)	13:35						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..ns-serverdatacenter_31bf3856ad364e35_10.0.19041.572_none_42416188a5be27ec.manifest						
File version	Not applicable						
File size	4,886						
Date (UTC)	8-Oct-20						
Time (UTC)	6:57						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..nteracor-deployment_31bf3856ad364e35_10.0.19041.572_none_6e96eb9e28e3be35.manifest						
File version	Not applicable						
File size	2,388						
Date (UTC)	7-Oct-20						
Time (UTC)	19:58						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..ons-core-deployment_31bf3856ad364e35_10.0.19041.572_none_0c9cafde7381d1a9.manifest						
File version	Not applicable						
File size	1,944						
Date (UTC)	7-Oct-20						
Time (UTC)	18:45						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..ortingcompatibility_31bf3856ad364e35_10.0.19041.572_none_dc7483a3546fdeee.manifest						
File version	Not applicable						
File size	2,859						
Date (UTC)	7-Oct-20						
Time (UTC)	17:28						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..oyment-languagepack_31bf3856ad364e35_10.0.19041.572_ar-sa_c8735df5a735547e.manifest						
File version	Not applicable						
File size	1,416						
Date (UTC)	8-Oct-20						
Time (UTC)	2:25						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..oyment-languagepack_31bf3856ad364e35_10.0.19041.572_bg-bg_6eb33f7e97b5a5d5.manifest						
File version	Not applicable						
File size	1,416						
Date (UTC)	8-Oct-20						
Time (UTC)	2:23						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..oyment-languagepack_31bf3856ad364e35_10.0.19041.572_cs-cz_19bcb619853d8200.manifest						
File version	Not applicable						
File size	1,416						
Date (UTC)	8-Oct-20						
Time (UTC)	2:31						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..oyment-languagepack_31bf3856ad364e35_10.0.19041.572_da-dk_b6f696407b837dff.manifest						
File version	Not applicable						
File size	1,416						
Date (UTC)	8-Oct-20						
Time (UTC)	2:28						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..oyment-languagepack_31bf3856ad364e35_10.0.19041.572_de-de_b4222b7c7d59d299.manifest						
File version	Not applicable						
File size	1,416						
Date (UTC)	8-Oct-20						
Time (UTC)	2:33						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..oyment-languagepack_31bf3856ad364e35_10.0.19041.572_el-gr_5cb8590f6c6f3b27.manifest						
File version	Not applicable						
File size	1,416						
Date (UTC)	8-Oct-20						
Time (UTC)	2:27						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..oyment-languagepack_31bf3856ad364e35_10.0.19041.572_en-gb_558a4657710f2a99.manifest						
File version	Not applicable						
File size	1,416						
Date (UTC)	8-Oct-20						
Time (UTC)	2:23						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..oyment-languagepack_31bf3856ad364e35_10.0.19041.572_en-us_5d1301756c37de5e.manifest						
File version	Not applicable						
File size	1,416						
Date (UTC)	7-Oct-20						
Time (UTC)	18:45						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..oyment-languagepack_31bf3856ad364e35_10.0.19041.572_es-es_5cde5e596c5ed003.manifest						
File version	Not applicable						
File size	1,416						
Date (UTC)	8-Oct-20						
Time (UTC)	2:36						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..oyment-languagepack_31bf3856ad364e35_10.0.19041.572_es-mx_5f154bff6af2b3ae.manifest						
File version	Not applicable						
File size	1,416						
Date (UTC)	8-Oct-20						
Time (UTC)	2:43						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..oyment-languagepack_31bf3856ad364e35_10.0.19041.572_et-ee_569e29e97064ac92.manifest						
File version	Not applicable						
File size	1,416						
Date (UTC)	8-Oct-20						
Time (UTC)	2:21						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..oyment-languagepack_31bf3856ad364e35_10.0.19041.572_fi-fi_fbf963066178c22d.manifest						
File version	Not applicable						
File size	1,416						
Date (UTC)	8-Oct-20						
Time (UTC)	2:31						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..oyment-languagepack_31bf3856ad364e35_10.0.19041.572_fr-ca_f80c1ea264094c8b.manifest						
File version	Not applicable						
File size	1,416						
Date (UTC)	8-Oct-20						
Time (UTC)	2:41						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..oyment-languagepack_31bf3856ad364e35_10.0.19041.572_fr-fr_ff95d4585f30e665.manifest						
File version	Not applicable						
File size	1,416						
Date (UTC)	8-Oct-20						
Time (UTC)	2:32						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..oyment-languagepack_31bf3856ad364e35_10.0.19041.572_he-il_43b57bfa459fe753.manifest						
File version	Not applicable						
File size	1,416						
Date (UTC)	8-Oct-20						
Time (UTC)	2:24						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..oyment-languagepack_31bf3856ad364e35_10.0.19041.572_hr-hr_45d22eda44535419.manifest						
File version	Not applicable						
File size	1,416						
Date (UTC)	8-Oct-20						
Time (UTC)	2:37						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..oyment-languagepack_31bf3856ad364e35_10.0.19041.572_hu-hu_470654a04390b581.manifest						
File version	Not applicable						
File size	1,416						
Date (UTC)	8-Oct-20						
Time (UTC)	2:51						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..oyment-languagepack_31bf3856ad364e35_10.0.19041.572_it-it_e9bdca9f3662cbe3.manifest						
File version	Not applicable						
File size	1,416						
Date (UTC)	8-Oct-20						
Time (UTC)	2:49						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..oyment-languagepack_31bf3856ad364e35_10.0.19041.572_ja-jp_8be349ac297dddbe.manifest						
File version	Not applicable						
File size	1,416						
Date (UTC)	8-Oct-20						
Time (UTC)	2:52						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..oyment-languagepack_31bf3856ad364e35_10.0.19041.572_ko-kr_2f4d26611beea4d4.manifest						
File version	Not applicable						
File size	1,416						
Date (UTC)	8-Oct-20						
Time (UTC)	2:48						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..oyment-languagepack_31bf3856ad364e35_10.0.19041.572_lt-lt_d31852620e167071.manifest						
File version	Not applicable						
File size	1,416						
Date (UTC)	8-Oct-20						
Time (UTC)	2:38						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..oyment-languagepack_31bf3856ad364e35_10.0.19041.572_lv-lv_d3e5c0e60d94b161.manifest						
File version	Not applicable						
File size	1,416						
Date (UTC)	8-Oct-20						
Time (UTC)	2:38						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..oyment-languagepack_31bf3856ad364e35_10.0.19041.572_nb-no_17dfa795f413d090.manifest						
File version	Not applicable						
File size	1,416						
Date (UTC)	8-Oct-20						
Time (UTC)	2:42						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..oyment-languagepack_31bf3856ad364e35_10.0.19041.572_nl-nl_161ef2d3f53fda65.manifest						
File version	Not applicable						
File size	1,416						
Date (UTC)	8-Oct-20						
Time (UTC)	2:44						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..oyment-languagepack_31bf3856ad364e35_10.0.19041.572_pl-pl_5c5b4d55da624819.manifest						
File version	Not applicable						
File size	1,416						
Date (UTC)	8-Oct-20						
Time (UTC)	2:47						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..oyment-languagepack_31bf3856ad364e35_10.0.19041.572_pt-br_5eaf37f9d8ebdbfd.manifest						
File version	Not applicable						
File size	1,416						
Date (UTC)	8-Oct-20						
Time (UTC)	2:52						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..oyment-languagepack_31bf3856ad364e35_10.0.19041.572_pt-pt_5f910765d85b4bd9.manifest						
File version	Not applicable						
File size	1,416						
Date (UTC)	8-Oct-20						
Time (UTC)	2:44						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..oyment-languagepack_31bf3856ad364e35_10.0.19041.572_ro-ro_a3cbcd9dbec21735.manifest						
File version	Not applicable						
File size	1,416						
Date (UTC)	8-Oct-20						
Time (UTC)	2:35						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..oyment-languagepack_31bf3856ad364e35_10.0.19041.572_ru-ru_a6341929bd3cda05.manifest						
File version	Not applicable						
File size	1,416						
Date (UTC)	8-Oct-20						
Time (UTC)	2:52						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..oyment-languagepack_31bf3856ad364e35_10.0.19041.572_sk-sk_454f1dd6b256cc2f.manifest						
File version	Not applicable						
File size	1,416						
Date (UTC)	8-Oct-20						
Time (UTC)	2:23						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..oyment-languagepack_31bf3856ad364e35_10.0.19041.572_sl-si_44613f8eb2f0df12.manifest						
File version	Not applicable						
File size	1,416						
Date (UTC)	8-Oct-20						
Time (UTC)	2:26						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..oyment-languagepack_31bf3856ad364e35_10.0.19041.572_sr-..-rs_ea91a7d328028643.manifest						
File version	Not applicable						
File size	1,431						
Date (UTC)	8-Oct-20						
Time (UTC)	2:25						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..oyment-languagepack_31bf3856ad364e35_10.0.19041.572_sv-se_422f039eb465e460.manifest						
File version	Not applicable						
File size	1,416						
Date (UTC)	8-Oct-20						
Time (UTC)	2:24						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..oyment-languagepack_31bf3856ad364e35_10.0.19041.572_th-th_e7392551a5aaa1a1.manifest						
File version	Not applicable						
File size	1,416						
Date (UTC)	8-Oct-20						
Time (UTC)	2:23						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..oyment-languagepack_31bf3856ad364e35_10.0.19041.572_tr-tr_eb3c4de5a321e651.manifest						
File version	Not applicable						
File size	1,416						
Date (UTC)	8-Oct-20						
Time (UTC)	2:26						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..oyment-languagepack_31bf3856ad364e35_10.0.19041.572_uk-ua_871c308c9a530c9d.manifest						
File version	Not applicable						
File size	1,416						
Date (UTC)	8-Oct-20						
Time (UTC)	2:24						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..oyment-languagepack_31bf3856ad364e35_10.0.19041.572_zh-cn_bc996be35359b870.manifest						
File version	Not applicable						
File size	1,416						
Date (UTC)	8-Oct-20						
Time (UTC)	2:27						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..oyment-languagepack_31bf3856ad364e35_10.0.19041.572_zh-tw_c095a93950ca94e0.manifest						
File version	Not applicable						
File size	1,416						
Date (UTC)	8-Oct-20						
Time (UTC)	2:27						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..rdfilter-deployment_31bf3856ad364e35_10.0.19041.488_none_5dc779de8db0f48c.manifest						
File version	Not applicable						
File size	3,034						
Date (UTC)	2-Sep-20						
Time (UTC)	12:26						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..riseclientsync-host_31bf3856ad364e35_10.0.19041.423_none_ac1f6739d55675f7.manifest						
File version	Not applicable						
File size	63,665						
Date (UTC)	28-Jul-20						
Time (UTC)	9:13						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..riseeval-deployment_31bf3856ad364e35_10.0.19041.572_none_625ccd8b197fc82f.manifest						
File version	Not applicable						
File size	1,274						
Date (UTC)	7-Oct-20						
Time (UTC)	18:45						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..s-ppipro-deployment_31bf3856ad364e35_10.0.19041.572_none_cd9f5949858be60e.manifest						
File version	Not applicable						
File size	1,601						
Date (UTC)	7-Oct-20						
Time (UTC)	18:45						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..sedesktopappmgmtcsp_31bf3856ad364e35_10.0.19041.423_none_233eb335cbd45246.manifest						
File version	Not applicable						
File size	3,673						
Date (UTC)	27-Jul-20						
Time (UTC)	17:56						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..specific-deployment_31bf3856ad364e35_10.0.19041.572_none_3c9d1b328be8d94b.manifest						
File version	Not applicable						
File size	2,019						
Date (UTC)	7-Oct-20						
Time (UTC)	18:45						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..t-merged-deployment_31bf3856ad364e35_10.0.19041.423_none_10bdbdde78513680.manifest						
File version	Not applicable						
File size	2,560						
Date (UTC)	28-Jul-20						
Time (UTC)	9:13						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-e..tefilter-deployment_31bf3856ad364e35_10.0.19041.572_none_f6008be1d971261a.manifest						
File version	Not applicable						
File size	1,933						
Date (UTC)	8-Oct-20						
Time (UTC)	6:57						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-eaphostcore-deployment_31bf3856ad364e35_10.0.19041.546_none_f27b6f6ec9961f5e.manifest						
File version	Not applicable						
File size	4,006						
Date (UTC)	26-Sep-20						
Time (UTC)	7:23						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-ecapp.appxmain_31bf3856ad364e35_10.0.19041.423_none_db1c35adeae7773a.manifest						
File version	Not applicable						
File size	25,636						
Date (UTC)	27-Jul-20						
Time (UTC)	13:40						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-ecapp.appxsetup_31bf3856ad364e35_10.0.19041.423_none_d680191e802f3314.manifest						
File version	Not applicable						
File size	3,875						
Date (UTC)	27-Jul-20						
Time (UTC)	13:39						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-edge-angle_31bf3856ad364e35_10.0.19041.488_none_4bd093a0ddedd95f.manifest						
File version	Not applicable						
File size	1,693						
Date (UTC)	1-Sep-20						
Time (UTC)	8:33						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-edge-edgecontent_31bf3856ad364e35_10.0.19041.546_none_1e27f9af34d427f9.manifest						
File version	Not applicable						
File size	3,146						
Date (UTC)	25-Sep-20						
Time (UTC)	10:15						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-edge-edgemanager_31bf3856ad364e35_10.0.19041.388_none_4a539a46f41e3a61.manifest						
File version	Not applicable						
File size	2,845						
Date (UTC)	7-Jul-20						
Time (UTC)	7:42						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-edition-transmogrifier_31bf3856ad364e35_10.0.19041.572_none_f365b14d9a1991cb.manifest						
File version	Not applicable						
File size	2,806						
Date (UTC)	8-Oct-20						
Time (UTC)	6:57						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-editions-core_31bf3856ad364e35_10.0.19041.572_none_0eb33fddf06f01d7.manifest						
File version	Not applicable						
File size	12,108						
Date (UTC)	8-Oct-20						
Time (UTC)	6:57						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-editions-enterpriseg_31bf3856ad364e35_10.0.19041.572_none_483e73e4ad4a519c.manifest						
File version	Not applicable						
File size	4,871						
Date (UTC)	8-Oct-20						
Time (UTC)	6:57						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-editions-ppipro_31bf3856ad364e35_10.0.19041.572_none_9fbe9edae038b0ec.manifest						
File version	Not applicable						
File size	4,856						
Date (UTC)	8-Oct-20						
Time (UTC)	6:57						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-editions-professional_31bf3856ad364e35_10.0.19041.572_none_ba518794794f7bd7.manifest						
File version	Not applicable						
File size	10,688						
Date (UTC)	8-Oct-20						
Time (UTC)	6:57						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-edp-notify_31bf3856ad364e35_10.0.19041.546_none_fec687d99ea588be.manifest						
File version	Not applicable						
File size	6,044						
Date (UTC)	26-Sep-20						
Time (UTC)	7:22						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-edp-util_31bf3856ad364e35_10.0.19041.546_none_cc807f0378178bb7.manifest						
File version	Not applicable						
File size	5,441						
Date (UTC)	25-Sep-20						
Time (UTC)	10:16						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-efs-core-library_31bf3856ad364e35_10.0.19041.488_none_3471f1bdf678733e.manifest						
File version	Not applicable						
File size	6,387						
Date (UTC)	1-Sep-20						
Time (UTC)	8:35						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-embedded-shelllauncher_31bf3856ad364e35_10.0.19041.572_none_222d94d4a62f45ed.manifest						
File version	Not applicable						
File size	15,893						
Date (UTC)	8-Oct-20						
Time (UTC)	6:57						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-energy-winrt_31bf3856ad364e35_10.0.19041.388_none_eb844b6523570150.manifest						
File version	Not applicable						
File size	6,194						
Date (UTC)	7-Jul-20						
Time (UTC)	2:46						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-enhancedvideorenderer_31bf3856ad364e35_10.0.19041.546_none_6d9bcce62b55be27.manifest						
File version	Not applicable						
File size	11,857						
Date (UTC)	25-Sep-20						
Time (UTC)	10:20						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-enrollengine_31bf3856ad364e35_10.0.19041.546_none_76dd34ea1d6b85d1.manifest						
File version	Not applicable						
File size	6,666						
Date (UTC)	25-Sep-20						
Time (UTC)	10:16						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-errorreportingconsole_31bf3856ad364e35_10.0.19041.572_none_33e20fc581d0b525.manifest						
File version	Not applicable						
File size	20,988						
Date (UTC)	7-Oct-20						
Time (UTC)	17:27						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-errorreportingcore_31bf3856ad364e35_10.0.19041.572_none_fe4b906464cf6973.manifest						
File version	Not applicable						
File size	50,810						
Date (UTC)	7-Oct-20						
Time (UTC)	12:20						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-errorreportingfaults_31bf3856ad364e35_10.0.19041.572_none_4ddbfaf09bb47ec3.manifest						
File version	Not applicable						
File size	23,992						
Date (UTC)	7-Oct-20						
Time (UTC)	12:20						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-errorreportingui_31bf3856ad364e35_10.0.19041.572_none_ac3a08eb61027b56.manifest						
File version	Not applicable						
File size	2,565						
Date (UTC)	7-Oct-20						
Time (UTC)	17:28						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-eventlog-api_31bf3856ad364e35_10.0.19041.546_none_8a2a5156c419717a.manifest						
File version	Not applicable						
File size	2,719						
Date (UTC)	25-Sep-20						
Time (UTC)	10:14						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-eventlog_31bf3856ad364e35_10.0.19041.388_none_ba94686c71c716bb.manifest						
File version	Not applicable						
File size	15,338						
Date (UTC)	7-Jul-20						
Time (UTC)	2:44						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-execmodel-client_31bf3856ad364e35_10.0.19041.546_none_f5692681844dc8cb.manifest						
File version	Not applicable						
File size	9,271						
Date (UTC)	25-Sep-20						
Time (UTC)	10:16						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-execmodel-proxy_31bf3856ad364e35_10.0.19041.546_none_c0975b803439ffa8.manifest						
File version	Not applicable						
File size	26,509						
Date (UTC)	25-Sep-20						
Time (UTC)	10:16						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-explorerframe_31bf3856ad364e35_10.0.19041.546_none_a076589dd2a025ed.manifest						
File version	Not applicable						
File size	66,666						
Date (UTC)	25-Sep-20						
Time (UTC)	14:57						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-explorer_31bf3856ad364e35_10.0.19041.546_none_2fadf64cd88badd2.manifest						
File version	Not applicable						
File size	51,717						
Date (UTC)	25-Sep-20						
Time (UTC)	14:58						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-f..-health-clusmetrics_31bf3856ad364e35_10.0.19041.84_none_c1445cd8cc776f96.manifest						
File version	Not applicable						
File size	9,611						
Date (UTC)	6-Feb-20						
Time (UTC)	23:59						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-f..cluster-agentserver_31bf3856ad364e35_10.0.19041.488_none_15e4a6e3bcba4433.manifest						
File version	Not applicable						
File size	11,613						
Date (UTC)	1-Sep-20						
Time (UTC)	14:06						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-f..cluster-managedcore_31bf3856ad364e35_10.0.19041.488_none_c49b4ad72a692b4f.manifest						
File version	Not applicable						
File size	3,965						
Date (UTC)	2-Sep-20						
Time (UTC)	12:26						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-f..configuration-tasks_31bf3856ad364e35_10.0.19041.546_none_8de0c75fee6af01f.manifest						
File version	Not applicable						
File size	10,527						
Date (UTC)	25-Sep-20						
Time (UTC)	10:16						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-f..ealth-storqoshealth_31bf3856ad364e35_10.0.19041.488_none_dc7f1810e8f481b1.manifest						
File version	Not applicable						
File size	6,948						
Date (UTC)	1-Sep-20						
Time (UTC)	14:05						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-f..eatureconfiguration_31bf3856ad364e35_10.0.19041.546_none_35df1d2a1f7e3740.manifest						
File version	Not applicable						
File size	7,510						
Date (UTC)	25-Sep-20						
Time (UTC)	10:16						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-f..er-automationserver_31bf3856ad364e35_10.0.19041.329_none_c53349be69bd94a3.manifest						
File version	Not applicable						
File size	1,127						
Date (UTC)	2-Jun-20						
Time (UTC)	20:42						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-f..er-frameworksupport_31bf3856ad364e35_10.0.19041.488_none_167088975fa050da.manifest						
File version	Not applicable						
File size	2,547						
Date (UTC)	1-Sep-20						
Time (UTC)	14:04						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-f..ercluster-mscluster_31bf3856ad364e35_10.0.19041.329_none_ae3124fc17e43423.manifest						
File version	Not applicable						
File size	128,343						
Date (UTC)	2-Jun-20						
Time (UTC)	19:33						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-f..ercluster-targetmgr_31bf3856ad364e35_10.0.19041.488_none_53ecd4774744095a.manifest						
File version	Not applicable						
File size	4,209						
Date (UTC)	1-Sep-20						
Time (UTC)	14:07						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-f..ettingsclient-tasks_31bf3856ad364e35_10.0.19041.546_none_975136981fa90931.manifest						
File version	Not applicable						
File size	4,083						
Date (UTC)	25-Sep-20						
Time (UTC)	10:16						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-f..g-onesettingsclient_31bf3856ad364e35_10.0.19041.546_none_6824563b239c904a.manifest						
File version	Not applicable						
File size	5,947						
Date (UTC)	25-Sep-20						
Time (UTC)	10:16						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-f..gs-wow64-deployment_31bf3856ad364e35_10.0.19041.546_none_a30f224e7dc8d7da.manifest						
File version	Not applicable						
File size	857						
Date (UTC)	25-Sep-20						
Time (UTC)	11:00						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-f..iguration.resources_31bf3856ad364e35_10.0.19041.546_cs-cz_fd12a92f355c9157.manifest						
File version	Not applicable						
File size	2,305						
Date (UTC)	25-Sep-20						
Time (UTC)	23:04						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-f..iguration.resources_31bf3856ad364e35_10.0.19041.546_da-dk_9a4c89562ba28d56.manifest						
File version	Not applicable						
File size	2,305						
Date (UTC)	25-Sep-20						
Time (UTC)	23:05						
Platform	Not applicable						
							
File name	Arm64_microsoft-windows-f..iguration.resources_31bf3856ad364e35_10.0.19041.546_de-de_97781e922d78e1f0.manifest						
File version	Not applicable						
File size	2,305						
Date (UTC)	25-Sep-20						
Time (UTC)	23:05						
Platform	Not applicable						
							
